rank,wallet_address,layer3_xp
28566,0xa117f2c0182065fc9abda5dcf610725620f19617,100
28567,0x75fc5e3236a667208f8faad1090c4e3650683cf5,100
28568,0x4d1605b473d7a29ee5c0c6e41469c28da8809165,100
28569,0x9884696dd61e03e5bfdae59a56c40b3d6183eea9,100
28570,0xe167792774202aa62eece5e445327f35cec45722,100
28571,0xd302fd3e9e8f34af71bce8cfb0268399635439f1,100
28572,0x584ae94fd9177d42f1808a0897675cd157b11e2c,100
28573,0x4222e0dcdef0506de264f3014e07189e01b92197,100
28574,0x673d9cac3910200d94649d1b98b813570bb2711a,100
28575,0x1157325a2dc51c7043c316f531a7e8d3217834de,100
28576,0xeee9ef09b9d9de0b8aa47a781ba7acf87818c05f,100
28577,0x86a5f3cb057d5132e493c88b4b5698c407dce7ad,100
28578,0xd9d994715192a0fd036ffe4eabc7f002b23c6fab,100
28579,0x9cfd25fa920fc3cedbaccfa250caacd7acae31de,100
28580,0xd54bac01b0e10af697dd75e39c857939e631a32b,100
28581,0xd6dd36ce71fcb99cf2ca04f6cf54e58f61ff726b,100
28582,0x91f684d70ced2d9789b1aa89f996b55eaf05ee8a,100
28583,0x2a9aaab2d6865112108a411a1750b229be457074,100
28584,0xe94aa5e19ebf80c95fd1d55702cfd30c6a1e2248,100
28585,0xa98b3fa061c89a76fd4ad499e3584b3abedcde62,100
28586,0x46923cdabb58138639adf5f03eaff9e7acc6a85d,100
28587,0xd945cad491c23697b99ee92d695dd02e7fecb1fe,100
28588,0x18838719b240b7c3a95fea295337f6c3ce12ea8f,100
28589,0xbef58c5079bbc0025bff605023e1e86c3af2528a,100
28590,0x44a9f89a67f5fc14761d1bf43a387124dc1beba7,100
28591,0x6f4eaa91bb8f942d66f99e86f59657c86b4f1d65,100
28592,0x8c3eb08b2bcb9cee0ae47e7873155462d05d8b8c,100
28593,0x54fa4612fdab65744940d5b7f9b179e5a3a45751,100
28594,0x464531265cee52c3ad913bec867cc6270f56d58f,100
28595,0xbf2879066112c5a112a06dc33e03bbe848eca2b2,100
28596,0xde4b4b9663edba8cb8020e222518cfb4e06d0f4d,100
28597,0x5e2bb34d7127bdc9d81da4d1a47d177be9671289,100
28598,0x6492759bca55d8e49f416bfdda4cc81b3723c29b,100
28599,0xf1e25b3486b90b46cf0a828ea1c068a951c2c930,100
28600,0xaca53fa95f6954ff5e95c894d2bf9770bf616f2c,100
28601,0x91218fadd594b76319ed22e34aaff0150101c4f8,100
28602,0xf2ef8aa28ea7e38043d71d6e1aa011030bc31c5c,100
28603,0xe707ddd09409818c47baa325d276b41f2ccf6b82,100
28604,0xfae62c9056f9e9c3cf555311ade26a2eab01a8e3,100
28605,0xb5965253b73e6d46ad311b8b8a9067771a7e5338,100
28606,0x45480ec17ba314702ccec07d46e98dae0e1c54a6,100
28607,0xd5f9ed0b568a319611f88bbe3110d07ed0213cfb,100
28608,0xd364d669cddedb17cf57c97fe584ebe3b2955e41,100
28609,0x93313e304f2fad557569cfa17b29d6acab7055dc,100
28610,0x72d4edd5b4e99ce38f554d83ea1f51f9ab74b619,100
28611,0x955f3f8a503f8e0b3eebda4e8b6cc395fb881429,100
28612,0x64399ad143795ddbbc6e0c0a5ed1116b08fa1873,100
28613,0x24232b187008c17ddc3de2f0acb97667d8de53a5,100
28614,0x18ebaf2bb0df99f9290b18d494090516b7b60bb4,100
28615,0xa3721883927b08fe2967125c73c3d8f1a9ccc17b,100
28616,0xc353943e2f2f1af3b7ae272d0366858a650032ab,100
28617,0xd8c70062699a61cfea7431fb9699bd885c62b64e,100
28618,0x9ebf5c20a4c63f40c5419aef6a5bac23cb56f6e5,100
28619,0x5d6210b12566718b1a39d3172f4150a25143071a,100
28620,0x4707499353c1d5a31bf22fa5781680ce20a724b1,100
28621,0xc4476ef762e2d53494493e4ad99cfc8ed8c08dde,100
28622,0x236d41d0f1da64370e03b99c9379d42e33327c92,100
28623,0x26a514f0e5d917ca7330fe0a3f7a5734f7e4d40c,100
28624,0xee6c9b5dc4ad40b2e83846fd8690ebb3d78e2ade,100
28625,0x3c2623c79920ca5137ebcaaaedb7bdf38c3f2ed6,100
28626,0x8e62389bb355821d66a449fe0df384c5bd2019b8,100
28627,0xefe5fe535495c62361a90068e4692ee1d13559b0,100
28628,0x0553e45c387d2ccbfa83741bda650787efc43cdc,100
28629,0xa3e850985f478875e7a3e72e77f2659e40366a80,100
28630,0x31a62b9ffd75363dd276c50ac1c6a01e0fc8fc12,100
28631,0x1fea467a892870ca6ca752aaa3ef32c76d804855,100
28632,0x88a66bf6be613cbf9cb804c53b5700fd69f1aa27,100
28633,0x6190834d150916b3c99ac6f103adeeec99c1745c,100
28634,0x46d5a574af440681c30f291b704156712bf94086,100
28635,0x154188ffd9756d6e1d3f6fe2acb7a570f0a01692,100
28636,0x372b248cc26f2412f049ef22c79824eb17146d1e,100
28637,0x3bc78c5fb49f5a50aed564dabea2512b0fad37e6,100
28638,0x23a446e3bd01272066539bc9db4bcfaaa2a0f11d,100
28639,0x06b8bce701c0835709bc10b1e382f0adbd759da2,100
28640,0xddc4a510e688f9d488e9f9bf9be05839e26b3694,100
28641,0xba5242c72f5f2435143779d805b2bdb2e7293d9c,100
28642,0xb01f9e6302d6c42296cdc44dbe715acc26df5874,100
28643,0xb83e6272d4274bbe3b7a493911556fb86ac7654b,100
28644,0xb8deaede50a4a40d71217d028cc4eaccfe718b5f,100
28645,0x154d70776a68467b156a51189ba3fcbef5e3cd8c,100
28646,0x33ebc67f96626c6b79572c3ad8350b4e31c86f00,100
28647,0x87e7d4475e1722d4dc9a35af6545db4bf6e71772,100
28648,0x08cd09d7b1b1ad65505b3fe98c1f537774f83533,100
28649,0xf66d2a66ccddc3f705d0f0a576d8c796bd74a34b,100
28650,0xf1d5311a488abfc994ed5eb9d74f2474f38412a5,100
28651,0x7a52091233abb96b523baafe7846c2b14cc42eff,100
28652,0xf2da9b4b193e827a741ad36b54954a2effb17c9a,100
28653,0x992f3297d9b8bfb7ad9643a3d74f568ae6843fe6,100
28654,0x1531de701a0b3df5d38c8aa2df19fe05c0cb55c3,100
28655,0x7bba1a09f3bea1bf786bab4861a8f56b6c1906cb,100
28656,0x2a260d1338024fc720d986a66861a3e37319dc0a,100
28657,0x722246643c7bb3d15ccef7e72fc5f90e53b9f457,100
28658,0x250f2313e41720717d004c9de8b12151b256756d,100
28659,0xdef0eb9e3583417ecf7634dc25dc5a6ed296cc24,100
28660,0xd979942a6fe8f5b93edef6b29ae3ce89e02a3bb0,100
28661,0x094f4eb0c78eb2bec0f041f4c608979aec391989,100
28662,0x7aed1ad8392f6ad8c52ed17ded1a2aa9ec9748af,100
28663,0xffdb6d24cc42455b11cf4ab9b688fb8b357d9fc5,100
28664,0xd07ecd2f858ab61b28d6cd23a441033b4dea6015,100
28665,0x18b0c4566d8cba3c7d564e204266e25906bb0cd1,100
28666,0xce58504a9268b5ead8fd6fa673016554bffb9458,100
28667,0xb746f63d2a9b4cc8ef2d78492bd2a4c1ca08a0b6,100
28668,0xa04cee9ffab6521046adf98f60a172a066fd443a,100
28669,0xbd21681052e8a40b9bfe70ff321dfa330b02a800,100
28670,0x043a681f49f4b30f0d63c5e7b9499127728f0c32,100
28671,0xc49cc7667f637b9df5b466399269c660adf874d3,100
28672,0xba7333b93bad83f705e67f9f0779437c26b6c305,100
28673,0xfaaa50baa2af9a36f8d544962535043835659a71,100
28674,0x24ab0e8decb0e6270aa27e7eaaaed7dd5ee3a019,100
28675,0xb9951e254c92bae6eb42c6e6e55ebdd224bc8b4d,100
28676,0xfe968f385ca7a4eeeb395e5c4cfa5140d62572ff,100
28677,0xe37af946bd4ef7de4024a8cc3f765f4501c3f51e,100
28678,0xbb1e3eae91de4353ad165527f18c832b76f6bdc6,100
28679,0x9532a432ee2c90a77fd4da43dfecd4f3f4308925,100
28680,0xe379b38f301c28c5e56a28244861bf2fcf16ff8e,100
28681,0x476461691ded959522d57c9993e3c72b040fbb5b,100
28682,0x61cfecd30375f765d72aed704a824dafc2e3477c,100
28683,0xb6435af3bd9c398cf9388dfdaa74c233f7f7bcb4,100
28684,0x14e2529e0eed71e174ffd16d47f46782424286af,100
28685,0x9f4e7ba0f61fa32ac64e2445d4ce0cc7881ab159,100
28686,0x2953b8d34dd69e56e6b4faa9c27df8aa9b118082,100
28687,0x820a1787a43b37aff2739499d792ce12f878e723,100
28688,0x71b16bb5d3b7cd29ac3f2c8d4400acaf0110d3aa,100
28689,0x5750608827fc3b530db869b5608d0778f1d35d17,100
28690,0xce103d24a7ad6ed177a2b2345b8a0217f5ce1b7a,100
28691,0x58a10b05447c21a3866868aba9ea644319ea50d8,100
28692,0xa5d157dc7042992f5171180136cac4e1b7b78e11,100
28693,0xe144bc47700f231fede068a3f8405908635fb95e,100
28694,0x3fb17a1a4f0faceaf750942d4937a60dd538ea14,100
28695,0xa84023e73e3f6cd4c180863639af54d03804bd7b,100
28696,0xba7803c22a3fe4bb3e0847ab23bd05e43ea25a8a,100
28697,0x041ce6b8e4cdf6b1f83c9a0c48732e576e3d5afe,100
28698,0x995678cc8fc4a0c1c67a29414f47deab353f3217,100
28699,0x91672fe9fd9f7d6eda32fd701cacbdc0727c2561,100
28700,0x067a11b6a805d078882200c01bde23c9642b578f,100
28701,0x127509247f2d86fa747b0e1b41d7b2900572fd78,100
28702,0x31357996b1ee35716f4812512ac3f27e5c221588,100
28703,0xab04e95dd1a3ade6262a369611b7c5a968bbc686,100
28704,0x6cccf6db7e41d3451c799cc99769d70da86c251a,100
28705,0x5a47b2cb6dc20372f15faee49e2b50758d675ebc,100
28706,0xfb646be084ef841afad5a7da41e28e08560e23ba,100
28707,0x3997f0c9e7b5352970f95fe157940c1b89357e38,100
28708,0x8fbedcddcbeb12660f69fcfa5020e80259780872,100
28709,0x4036fb75984a38f891ff9377cce17a918f0e0c7d,100
28710,0xa8ce53894fe8139c6d49a654d72486e2bff6f14b,100
28711,0x4e75e1b8d9a0acf272b2539c6e36ff9b08d20f7a,100
28712,0xbb029eadff9f96cf4179cfa7d6c407df0748a0bf,100
28713,0x5f2e2ec945985ffad0ae2e69fe127bc2882173e2,100
28714,0x93bbb709493d5fcab8c738070366401168982fa1,100
28715,0x75461f55ed5138c802a0c0e48b24ceccb257c064,100
28716,0xfad186abcfba167ff74a73dc5ee2a651dffaaf66,100
28717,0xaf161bcc48eaae59978251abce5f3a502a83afcd,100
28718,0x8f50d2652128969c76bf4c06bdb519ef95757308,100
28719,0x6291ef4bf20e8bbfffff5041ec5ced65022371d2,100
28720,0xd65ea6fc4369ce85b3df6c99ebe810a0b313ecc0,100
28721,0x10fc8d65625ac8b2d53c165a0c398285a8217300,100
28722,0x6a08d63d96bc3c27e48f03cbe947a14d849ef658,100
28723,0x31930e960980c659f9bdcb0f3497aa228fd4cb22,100
28724,0xf7aff64ceab2b3506bf11c568ff9bb8e53d9fdc9,100
28725,0x71560cbabd6f67485a9004fd75992bf52329b43b,100
28726,0x2ed7c7a444480e1034ec069106ec767b6e834fd0,100
28727,0x12e6388e6a861ba54ac60fbfff4f0ed3921fee8d,100
28728,0x5c96aef83de0a4a6cd68c1bbeb1f2435ab323eab,100
28729,0x50ab3fb7c9e2cfdda224c7d2526d3c8a98a3ce3b,100
28730,0x9103c02dcb6b9fd5529ed63b2920e87bd270ea79,100
28731,0xa9f12ca1b27941c05e3998279c06b81b8e33ca81,100
28732,0x87985f001d8cdeeb39d83ad453a80117ce2578cb,100
28733,0x9adfbd682566c9117418ecd74cf27638a2babe2d,100
28734,0x59eee5c4f34d0e9b331f8ee90ac59b469d5997cc,100
28735,0xaec1d58e512efe2d3e30a7d9eeb51322c37887e6,100
28736,0x86da0ec8596c4d36b0899094bdb37187e31cb0f9,100
28737,0xbf96c642626138db40305dc88c9c88c009117ded,100
28738,0xb9753d8292ca5edc71b5cc50f45722e036f25ed6,100
28739,0x35eeb0f9246aa376cf55ff6e62c8c3eca4c0420f,100
28740,0xed018ef10be7e57b8fc2f1258580dbcb16e9ce59,100
28741,0x465cb92932f6fa583640d765debd063a069bc942,100
28742,0x2f81927bfd639337ddfa2c44e4fc16a0b71a5b13,100
28743,0xa2aead4397f72fb460939fd5a7df9de9f1e737c3,100
28744,0xfd932b04919c95607ac6cdea7dbd73411b395d35,100
28745,0x90d76cc168f12fd1576da77a09ad5069fad646f8,100
28746,0x727f46c26accb24defbf20f451df457380709876,100
28747,0xc70bc7b1e85d8ff2f7312d99cb45c3ea798d7da8,100
28748,0x13219276da830647f79352d9176a3cbdcf50c63f,100
28749,0x6a1c095703fe67f56fec7055b0b9f77c88d08633,100
28750,0x081e9ca7941e62dfb5841c64db94b084e303710e,100
28751,0x47dbbfccf52909d67cdf2e72cda2cced7310d227,100
28752,0x0bfe2fc6f358088b6ab19946e62d5cd44abd542f,100
28753,0x703fe8e1727a27507b84197985b546de42840a59,100
28754,0x7894bcc1e3ebabfa6c216c6d3326678385840add,100
28755,0xabc9f41a89de72a0c162a82c258bb2448153ae14,100
28756,0x19ec2a02ff73e052e870edf77e2d43704189cb4b,100
28757,0x5f4812d78e795841d876e727f293e7f354ab2463,100
28758,0xc4b0ffe08b960a512b07f1afdafef84e428ecdce,100
28759,0x507b02a6d8b575c9aa3b87f8166fe8212bd3e42a,100
28760,0x55f3adea7e94a531f915a00641ddc07276bfb725,100
28761,0xdc0fa8b6b0d6dbd3f55753316bbe4b6a38378564,100
28762,0x6f4bf0637e1077ae0703c24ed9c844e8f995f3ed,100
28763,0x13220c130fdefafb447859b50e48ba5caa01a2ab,100
28764,0x2f63ce55d11721ad1a2b2eb45de751f877202b8d,100
28765,0x553ac513430f7da669f6ac352c62bd58d43aefef,100
28766,0x37b8ef2da4964886f16c6b14fc87a5c8c9ac4038,100
28767,0x737ab394e92990b47ded3fac3792256875fa5a41,100
28768,0x54c9d034cdb514faeb081aa0c737e0c2b805178f,100
28769,0x14e2a30215fb0b08767b1c848641a8a1b9a26715,100
28770,0x87e4914040ff4377a1b0618531d0d4948efe111b,100
28771,0x7324edd3bfda679789b43375da8f970f4fb2be27,100
28772,0x84ee56bc943b14868d82de5d478685bdb88757d3,100
28773,0x6221b317b1e56a048ccdd6bfdf286d577a77bae1,100
28774,0x5069eb2f915b0d8a4d7f14b83d4118ea9833f4f2,100
28775,0x403fc06367fb0a69002d993213bc370a5a160a1f,100
28776,0x0d34474a213722b4681b9176dc42fe9161a58555,100
28777,0x254bb9048ce30db7c0b39193299b0bc350b2136e,100
28778,0x87d910ffc845b8817e5789854e1db83de9f3bb8b,100
28779,0x949aeb25accb2ac845ce3dab733298f007cc09a1,100
28780,0x0640b051d54d6825092c8f2ea0b45794034fff05,100
28781,0x808a52d224d4603076f15b43c582c97385d7bc47,100
28782,0xa09870282f57fcee81de14659590e1452b2fddcb,100
28783,0xc21a5ee89d306353e065a6dd5779470de395dbac,100
28784,0x321ec5e17f0de3baa3263ab88c106aa5f810296c,100
28785,0x3eed376a9cef90d9382e0a8d6f6d962e53568920,100
28786,0x376e2ba2a8ee0e8c2bd1cdfe363a6cf4e00a80f1,100
28787,0xb446f82533da5bc6ab2fef0febe5f5acae937f92,100
28788,0xf217f4258941d972a72acb4e8fe02e55517f4725,100
28789,0xbecf18700810fe2ff99ac2a56e79f4613bae489e,100
28790,0xb8c7658ce759a282557d6023d4181c4bae51d52e,100
28791,0x979a296a07760a692ee42fbbd5223996b55953bd,100
28792,0x2078ba699401bd9eaf7dd35c60f05ca522ec6779,100
28793,0x41f0f5a9bc93dc137025c55b29aa4517c37288e2,100
28794,0x5f73a46909caf189352feed330739fe0118b3838,100
28795,0xe40bbd3cd595b1b834719c3e113ea64bbac20052,100
28796,0xd88972aca24a988b0b609606b331960ec748dde1,100
28797,0x39f4e8865c5dc146dce33023008719dab833dff3,100
28798,0xfaf3e4fdf609289d8b136b226026298ac3d2a7e8,100
28799,0xd94313a254582edf4674f8a87cb75864049a58ae,100
28800,0xef546ee961d9e3cfad9ffc47838a1dc3d5410ac4,100
28801,0xb560b0343b7e0b5520e737f9eeef5a0a235955b2,100
28802,0x039f9c826b56845f8ef17f86e54f7d032fe79c9b,100
28803,0x8a29d4e52a23c69ecc705bce3cca0d2b42faa23c,100
28804,0xf056897bf493b705321aee880f6c3854b7a3419d,100
28805,0x06d9c8b322d96d4ca481a101da4e836dfe2e5cc1,100
28806,0xf5b0a5c2857b6a267ba53a1ecddcd1640999a0d1,100
28807,0x3ad08d7accf2eda49547e13356ff37da817ad80e,100
28808,0xdcf6e8617b7d46dee0ae462696bf67bc2a25037d,100
28809,0xc237db93696b4e7ec0aac3e8d773a717dcf7b272,100
28810,0x71a8b4272f5b3cbd178bde6a2d48c172d34fb0a6,100
28811,0xa51c0244f5e3db5484f26e3a7363b4ff8bf17266,100
28812,0x72bbac98391900c2416c3faa9f76724f43ecb98a,100
28813,0x7bc96d49fbbb6fafd89edd9de759f38964e17399,100
28814,0xf1954f4fa983bf47d36b16007ac327062d5ed813,100
28815,0x074db36e5b4023597a66ee13bbdeaecb00f975a8,100
28816,0x36c3b05a52b55d324ce028d60e942f0bb7022e88,100
28817,0x1d017c971f32f8ae87e7cce8e31d90dec2dd46c6,100
28818,0x12d72c6a6aedcabd2e61022b4d9729d938bf284d,100
28819,0xc58a3be0e13aaddef007506dbc8f19e2b156f124,100
28820,0x7e4bd11f8f89017d757fd19e7bd5d11d87aace83,100
28821,0x631ab8eb40588543df900263f864b6376d56a587,100
28822,0xd128db97095c59591621748439e42e6ad3eedb2d,100
28823,0x426c49a42ae93584c68b580f6c57b46ddc9ae7ea,100
28824,0x49edc8ad09ade1da05df89ee7dae68e597fda54d,100
28825,0x228ad3b30a809e7d410fdc9845aeca5c21bbec0d,100
28826,0xb73650f876ff477a91809c29e2c45940c072cda5,100
28827,0xe75c9b1eb8d1b49861431c7a673928ad1c858fa4,100
28828,0x08036b3c474e49b7ccd8d0e4169f6e3b60d919ed,100
28829,0xb9d0506a6bf0ca85c36edf6eb3c4f7317228c6b2,100
28830,0x2e19ae3dfa17ba79a22258b88c4c5c13993aa3c0,100
28831,0x226298345d92e39d975705729ceecbb421004d95,100
28832,0x227747eb61cf5a52f41de13f517dab233e476013,100
28833,0xb08b5e8519a1db8eaaa7743376d92613c73e309a,100
28834,0x660794f3c9c998ebc14616c3161a69cb45bc6bda,100
28835,0xdf4cd84cda4b0ba1541c7020dd0fb6a37dbbc154,100
28836,0x24fae53c6c1afbb25a326c95ca7dc2db94e8816d,100
28837,0x3b8b515217331d3d70aa095f9075465ee55ef892,100
28838,0x5662a47b5fc6b67fd252d88bdd09ed3dbb2b76c4,100
28839,0x82535f20e6e938067ce2d88a61ddc8127ca02b84,100
28840,0x0f955df28059d17af6e35638284a96ad6271a9e1,100
28841,0x7b0b92d106197797095693c25f4c8918cbfc09cf,100
28842,0xc294948d22940e2304a91df02e3b046fb127e205,100
28843,0xe82c4ef658383fba49087ec1b45d1fba63ee923d,100
28844,0xfb21eb6ff9f777a51d6475acc71e7a298e1a193e,100
28845,0xf4dab1aae55ad671e44bd7bc131b5f0198a32200,100
28846,0x0c9216ab077c7e8881036b4ee4ccddfa0be6b298,100
28847,0xb62cbc052e1982a518312545f6b4b63096485d28,100
28848,0xa9963d1cb284052de00f3ddbbdecb70b3bb5db2c,100
28849,0xe64cd23a35cb2bd4cd1ac744a671f514a18ea695,100
28850,0x69b2168ffedc2a5d320f5f217f8fd4f705ce74c2,100
28851,0x210ce9d24f5ca48fed7e8732e7e4dc559542dd50,100
28852,0xd41508f496c38051d402c5baaf7c632d860f4a0b,100
28853,0xcaf187c45e18c0dad3aaa98603d96bfe605c3ac7,100
28854,0x60079116fe6ccc7e62d59d022e862ec5a1a2ecb2,100
28855,0x405220f44b6df695f0de00a5827517d78233e87c,100
28856,0xa6cab323b3780965a9b74d594e5d87ec7ea8f799,100
28857,0xbdaa1a467dae6a6494378a8ad2c4c2f699e0f1e0,100
28858,0x5acd4af6a8c3cd4235dc3bd39dea2d64a5cfff9a,100
28859,0xd88b0b46d44f32a47d0513895440a2bd026460c2,100
28860,0x05db4ad58f6e30a394b89a0208e5e6034d6ae400,100
28861,0x29015d81f56fc8d935590372f9ee5a1f2d558929,100
28862,0xaf42caf01afd2bc1faed6610b82a22117497476f,100
28863,0x9a44f55ee3a787dce185788f99821007b252688e,100
28864,0x6a4bf9162f59339162530d2fd576a2604212e9f9,100
28865,0xaafeda1b62c94c309327c893bf5afd8520e66e4a,100
28866,0xf8d045fa2a958ccb7044c79511f6fc107878ba80,100
28867,0x7bd4ec07f6466137a9155832cd6f3a8d4863d811,100
28868,0xb4b8b829f6a219f4f48cb6669188737922512210,100
28869,0xd7f59df8847b806780f301e7892c4efb7e7dc494,100
28870,0x920b7d4e7ffd8aa56f382735a81460d9f4919d9e,100
28871,0x4e805737535988c2c5246bf63aa4232473619cf1,100
28872,0xfb61761a30f74bd3872a84470cea54e541dff93d,100
28873,0xb6d55052b8ef6584239573b9a81c94c7d2708ae1,100
28874,0x64ef2332e224d64f593636e882f39e871ae9676c,100
28875,0xa6cdba64d32981943217c7f6e75b377c9d50468e,100
28876,0x982923d65d7d3c607b784aaa5664e774171b6d6a,100
28877,0x0dad9c37339c1b494823b10f96ca95fe4f56636d,100
28878,0xe08ae232681deb1da66458fc3a53aca116d9de46,100
28879,0xa8ba56f6753cb7fb02df74bbbe286b6b5662ab91,100
28880,0x98b810e02ed033393b3d18e45de81408080fb8d5,100
28881,0x08f2849f00302da38014101d3b482ab4f39b132e,100
28882,0x655e3f3ec155626c67e151b819877a49e765e040,100
28883,0x035dd9460f0d804f5e927883174553d874082801,100
28884,0x5aff3a611955a0df61a82e1697b8197734921f9a,100
28885,0x5534a3607ba233b0b7108a49a66a0a028beca661,100
28886,0x61d71d2e655f9ebd030c35a55ea3a8a521a0a836,100
28887,0xbad6d7c3e642507f91d9505625d82c9bf2f01de1,100
28888,0x983108df0909e873a387645a4d6fa85b8f019f30,100
28889,0x1538e6e0f11753aada3ac12736595eb82de4e99c,100
28890,0x60789cd344816c6707658d4d0a84e0cf7923ff4b,100
28891,0x2d13dc5dd3f72fde8a5120c0820c2624f43e9c22,100
28892,0xa83e598f8d2d08a1b45627a2a00ed0a2c6e41532,100
28893,0xcca3eed63c74e94cf93dc1baad0bbd2ce1641abe,100
28894,0x481ed84ae09d64ce976bddfc7585b63b1fd608e6,100
28895,0x3d11e27715c3e3b0627ff9ab4ae86ff07d3c119f,100
28896,0xc461bc3d80e9091b5669fb3844969400cc5f79de,100
28897,0xe9466f45e80e956ade721686ca2359227527e7ea,100
28898,0x556382f71f53ca582167577a15a50923ea5188dd,100
28899,0xfe8b88b9964cbca46379753f31384c78df5b9e15,100
28900,0x6c820b5e805f96e1a51d8cda1d623b90599175bd,100
28901,0x148c4b6f9d30514337abf14ff702bdb85f2f4e95,100
28902,0x19dac8017ea150867ef4da05438336ab2e28a7e0,100
28903,0x8f6fb38b93a315520ba8b0f9034e774be82be8b7,100
28904,0xc0fc2fa4629a1a23ded78193ac16dfe6ffc05269,100
28905,0x35b50a0e80c1a9920cf94a6253470fdef4c03adf,100
28906,0x2d192ea713758ef0ff436d7d3582033b462cc1b6,100
28907,0x382b195605bb8fb838577d53fcb7d19a19cad058,100
28908,0x71772f4252b803fce311e22763c8aacc85858b0c,100
28909,0x7c9dd0488b0bfb50913ed2594734e1bbb5861d0a,100
28910,0x7a6e4bd715492b6bb887080c82689781713ca795,100
28911,0xe0b0f4d540cb78ed309242e7bd7920e7c77e3ff2,100
28912,0x889f26b2e386073c6d363339875f7c63fa26135d,100
28913,0x2ec1af9a4346076b44e69de6eae57aa8a7071a79,100
28914,0xf6a81035b18a135264c621bf8df1c59ea9436d00,100
28915,0x48126c48f9ea786e44e2da83de614f601abdac2f,100
28916,0xb34eb5753a06e4f74a8beb45b33a8cf68cf3ba80,100
28917,0x6c9c753470660343d5da9d4643762a1c95f6db44,100
28918,0x73c10faa7da44cca74fa545704e613e087ec70ea,100
28919,0x408ca5968f9b0364dc2534d350780d137d5c0ceb,100
28920,0x196a17fe37bf20a544ba78a3882ac47474efd3ef,100
28921,0x169719222a053c8214ee3e5e5c2c735b3c0029cb,100
28922,0x7d65850a7402af429e895f94eed9a0bea4c8e375,100
28923,0xd47a3f3bdba1a88666a3380702f868800c318e28,100
28924,0x8a00fd2c61bc759173e3beaa209d4247e516814e,100
28925,0x23ab32843d51fd619464d5d4216d27f2b37e9110,100
28926,0xc61c4646a5fdeb7aac4deadae78c6ab5a1a5a3ce,100
28927,0x7756b5c3fb45335a2abbf4bf1cb069c02664365e,100
28928,0x5519411ff71df58cf58ab093d4d0578ab7bedb21,100
28929,0x73620de21ca2fa1beb74ee07e89dfba17cf0fbce,100
28930,0xdcd3f402043d3c708013de78f5d79d66950917bc,100
28931,0x3b8c6eeb739ac753edf0564af822ecfb4168f17a,100
28932,0xf3740c5e360a6310d98e67cc30d2b592f43e2ce8,100
28933,0x44623c92310d1b9b430b3228487a1b88fcc1c517,100
28934,0xe98c6e60347b1ee85d2f2e48daf9e31235434a93,100
28935,0x954c2271bf28f53432d8e74a43e97a76e2a28772,100
28936,0x60d66589aa11c5d557268279e2b7fe8a19f6e05d,100
28937,0x03eeafe0c9e928f3e9474d71280dfa413c71fc43,100
28938,0x08d7ec1a1d6499a9b50f5de61c83fda76956ee07,100
28939,0xe33cce373cea88aa0b1747e7538faafa4b51cf6f,100
28940,0x5e926215b3f6afb590900306a17af90db40eb28e,100
28941,0xa2ec72a8208c2b8ca1a523f0dc1ed3335911a954,100
28942,0xddbbb9204f5108a26b60ddab5203513cb8c7f61c,100
28943,0x58e7e60534251b5ca9a5e48f3aad2621578c1be6,100
28944,0xb995ae75af05a899c0b09ccc07c8c8cba2e66e94,100
28945,0xf1ad462a753ba5cec49493a628837c4c753f8af6,100
28946,0x810e549aeccb3deca06adf3569312183d8ec0401,100
28947,0x31aa69629917a847723cd3bea3d3251dab71c140,100
28948,0x7a4c7c6e3063107fe3c2b4d3bfd27cb4bb4b4cdb,100
28949,0x2d219814c132255e85032d5850bc41199f751720,100
28950,0x0cb0f554a2e8a5b7b5634f37840b037214925815,100
28951,0xddff05414d45b1500a85f74d00c2a7c8916715f9,100
28952,0x0690adc3dea3dd819064c60f9eecc22e60991f2c,100
28953,0x8a99ff726d36319709a31fb20c6933193dfd5681,100
28954,0x447525ea501e2117bfa8417be70151dbfe3524e9,100
28955,0x29731db4d91529aa6c0773cb602a7c8524c8f918,100
28956,0x9021b8122c61b5c74451b4ebe78abc50d405f6d9,100
28957,0x978c32bfbec0f8c356bc0714835b2b51267a56f7,100
28958,0x795f0097a82c0f4a46b3e5fd64e5d2af1e148290,100
28959,0x2b0b5fea3d0e83acac63f907f6ea202add79c542,100
28960,0x07d259c980f7e54bda23be8d2af67ea9037a3f99,100
28961,0x550011cd4cc0927fe9123e01fd5824069d6ee368,100
28962,0xf92a0b81144f28a6174b1bbee09aee2fa0f40fa5,100
28963,0x8cd6ee84a6b97d28a6766210adeab7e242799111,100
28964,0xb8772513a38926254b42b5db0546dd11d367eef6,100
28965,0x968cd825522c50a9e1d393a546e560e49940d8e2,100
28966,0xfb0c32c7ed41d3766f7e1b3e10fefda35f5a02c5,100
28967,0x50e148846911d2ced011b5e7193cfeb04a20f453,100
28968,0xd41f13814dfbb7e3d622af2ecbde0b368c054676,100
28969,0xfd3f599355e587376d18b23a664d39d4fa8d5cdc,100
28970,0x4898b35d774b174473b1433a728dd8e5ca616cd9,100
28971,0x491c5ee813408b8e25ebe8f67f80232a6873cd0c,100
28972,0x9823e0b029faafa2c8558c3d6f6e804a373f227e,100
28973,0x701bdd44f3ac1c3f8d47b3ae78ee4a6a736b87f9,100
